Using launch settings from src/AeroCore.GroundStation/Properties/launchSettings.json...
Building...
info: AeroCore.GroundStation.GroundStationWorker[0]
      Ground Station Starting...
info: AeroCore.Shared.Services.MockTelemetryProvider[0]
      Mock Telemetry Sensor Initialized.
info: Microsoft.Hosting.Lifetime[0]
      Application started. Press Ctrl+C to shut down.
info: Microsoft.Hosting.Lifetime[0]
      Hosting environment: Development
info: Microsoft.Hosting.Lifetime[0]
      Content root path: /app/src/AeroCore.GroundStation

============================================================
              AEROCORE GROUND STATION v1.0
============================================================
  > System Init:      18:35:53
  > System Status:    Ready
  > Telemetry Link:   Listening (Mock)...
  (Press Ctrl+C to exit)

  [LEGEND]
   ALT: Altitude (ft)   VEL: Velocity (kts)
   PIT: Pitch (deg)     ROL: Roll (deg)

   [◄■■+■|■+■■►] : Attitude Indicator (Active) | [   + | +   ] : Attitude Indicator (Neutral)
   ↑↑ : Fast Rise | ↑  : Slow Rise | →  : Stable | ↓  : Slow Fall | ↓↓ : Fast Fall
   [ OK ] : Stable | [WARN] : Warning | [CRIT] : Critical (Audible Alert)

info: AeroCore.GroundStation.GroundStationWorker[0]
      Ground Station Listening for Telemetry...

[⠋] [GCS] @ 18:35:53.585 | ALT:  10,034.99 ft    | VEL:   255.6 kts    | PIT:   -0.56 deg [   + | +   ] | ROL:   -0.38 deg [   + | +   ] | [WARN] (VEL)           
[⠙] [GCS] @ 18:35:54.098 | ALT:  10,006.87 ft ↓↓ | VEL:   253.7 kts ↓↓ | PIT:   -0.97 deg [   + | +   ] | ROL:   +0.88 deg [   + | +   ] | [WARN] (VEL)           
[⠹] [GCS] @ 18:35:54.600 | ALT:  10,071.58 ft ↑↑ | VEL:   256.7 kts ↑↑ | PIT:   +0.37 deg [   + | +   ] | ROL:   +0.23 deg [   + | +   ] | [WARN] (VEL)           
[⠸] [GCS] @ 18:35:55.101 | ALT:  10,037.53 ft ↓↓ | VEL:   256.0 kts ↓  | PIT:   -0.50 deg [   + | +   ] | ROL:   -0.34 deg [   + | +   ] | [WARN] (VEL)           
[⠼] [GCS] @ 18:35:55.602 | ALT:  10,099.68 ft ↑↑ | VEL:   257.9 kts ↑↑ | PIT:   +0.91 deg [   + | +   ] | ROL:   +0.78 deg [   + | +   ] | [WARN] (VEL)           
[⠴] [GCS] @ 18:35:56.102 | ALT:  10,099.92 ft ↑  | VEL:   251.9 kts ↓↓ | PIT:   +0.49 deg [   + | +   ] | ROL:   +0.14 deg [   + | +   ] | [WARN] (VEL)           
[⠦] [GCS] @ 18:35:56.603 | ALT:  10,040.56 ft ↓↓ | VEL:   254.1 kts ↑↑ | PIT:   +0.95 deg [   + | +   ] | ROL:   +0.89 deg [   + | +   ] | [WARN] (VEL)           
[⠧] [GCS] @ 18:35:57.104 | ALT:  10,033.20 ft ↓↓ | VEL:   259.0 kts ↑↑ | PIT:   -0.61 deg [   + | +   ] | ROL:   -0.06 deg [   + | +   ] | [WARN] (VEL)           
[⠇] [GCS] @ 18:35:57.605 | ALT:  10,089.19 ft ↑↑ | VEL:   250.0 kts ↓↓ | PIT:   -0.30 deg [   + | +   ] | ROL:   -0.90 deg [   + | +   ] | [WARN] (VEL)           
[⠏] [GCS] @ 18:35:58.106 | ALT:  10,095.59 ft ↑↑ | VEL:   257.5 kts ↑↑ | PIT:   +0.73 deg [   + | +   ] | ROL:   -0.09 deg [   + | +   ] | [WARN] (VEL)           
[⠋] [GCS] @ 18:35:58.607 | ALT:  10,072.79 ft ↓↓ | VEL:   255.0 kts ↓↓ | PIT:   -0.81 deg [   + | +   ] | ROL:   -0.60 deg [   + | +   ] | [WARN] (VEL)           
[⠙] [GCS] @ 18:35:59.108 | ALT:  10,009.92 ft ↓↓ | VEL:   253.6 kts ↓↓ | PIT:   +0.87 deg [   + | +   ] | ROL:   -0.56 deg [   + | +   ] | [WARN] (VEL)           
[⠹] [GCS] @ 18:35:59.608 | ALT:  10,076.56 ft ↑↑ | VEL:   251.7 kts ↓↓ | PIT:   -0.83 deg [   + | +   ] | ROL:   -0.09 deg [   + | +   ] | [WARN] (VEL)           
[⠸] [GCS] @ 18:36:00.109 | ALT:  10,073.10 ft ↓↓ | VEL:   253.5 kts ↑↑ | PIT:   +0.36 deg [   + | +   ] | ROL:   +0.19 deg [   + | +   ] | [WARN] (VEL)           
[⠼] [GCS] @ 18:36:00.610 | ALT:  10,067.50 ft ↓↓ | VEL:   251.1 kts ↓↓ | PIT:   -0.89 deg [   + | +   ] | ROL:   -0.16 deg [   + | +   ] | [WARN] (VEL)           
[⠴] [GCS] @ 18:36:01.111 | ALT:  10,064.27 ft ↓↓ | VEL:   256.7 kts ↑↑ | PIT:   +0.98 deg [   + | +   ] | ROL:   +0.82 deg [   + | +   ] | [WARN] (VEL)           
[⠦] [GCS] @ 18:36:01.612 | ALT:  10,028.45 ft ↓↓ | VEL:   258.1 kts ↑↑ | PIT:   -0.45 deg [   + | +   ] | ROL:   +0.90 deg [   + | +   ] | [WARN] (VEL)           
[⠧] [GCS] @ 18:36:02.113 | ALT:  10,098.76 ft ↑↑ | VEL:   250.1 kts ↓↓ | PIT:   +0.99 deg [   + | +   ] | ROL:   -0.55 deg [   + | +   ] | [WARN] (VEL)           
[⠇] [GCS] @ 18:36:02.614 | ALT:  10,001.62 ft ↓↓ | VEL:   251.8 kts ↑↑ | PIT:   +0.86 deg [   + | +   ] | ROL:   -0.64 deg [   + | +   ] | [WARN] (VEL)           
[⠏] [GCS] @ 18:36:03.115 | ALT:  10,021.00 ft ↑↑ | VEL:   259.7 kts ↑↑ | PIT:   +0.51 deg [   + | +   ] | ROL:   -0.27 deg [   + | +   ] | [WARN] (VEL)           
[⠋] [GCS] @ 18:36:03.616 | ALT:  10,077.68 ft ↑↑ | VEL:   255.2 kts ↓↓ | PIT:   +0.63 deg [   + | +   ] | ROL:   +0.80 deg [   + | +   ] | [WARN] (VEL)           
[⠙] [GCS] @ 18:36:04.117 | ALT:  10,027.64 ft ↓↓ | VEL:   257.2 kts ↑↑ | PIT:   -0.12 deg [   + | +   ] | ROL:   +0.42 deg [   + | +   ] | [WARN] (VEL)           
[⠹] [GCS] @ 18:36:04.618 | ALT:  10,080.12 ft ↑↑ | VEL:   257.6 kts ↑  | PIT:   -0.99 deg [   + | +   ] | ROL:   +0.02 deg [   + | +   ] | [WARN] (VEL)           
[⠸] [GCS] @ 18:36:05.118 | ALT:  10,002.04 ft ↓↓ | VEL:   250.2 kts ↓↓ | PIT:   +0.02 deg [   + | +   ] | ROL:   +0.21 deg [   + | +   ] | [WARN] (VEL)           
[⠼] [GCS] @ 18:36:05.619 | ALT:  10,035.31 ft ↑↑ | VEL:   257.8 kts ↑↑ | PIT:   -0.59 deg [   + | +   ] | ROL:   +0.92 deg [   + | +   ] | [WARN] (VEL)           
[⠴] [GCS] @ 18:36:06.120 | ALT:  10,069.37 ft ↑↑ | VEL:   251.2 kts ↓↓ | PIT:   -0.88 deg [   + | +   ] | ROL:   -0.57 deg [   + | +   ] | [WARN] (VEL)           
[⠦] [GCS] @ 18:36:06.621 | ALT:  10,017.34 ft ↓↓ | VEL:   257.1 kts ↑↑ | PIT:   -0.73 deg [   + | +   ] | ROL:   -0.21 deg [   + | +   ] | [WARN] (VEL)           
[⠧] [GCS] @ 18:36:07.121 | ALT:  10,010.43 ft ↓↓ | VEL:   251.2 kts ↓↓ | PIT:   -0.73 deg [   + | +   ] | ROL:   +0.17 deg [   + | +   ] | [WARN] (VEL)           
[⠇] [GCS] @ 18:36:07.622 | ALT:  10,082.04 ft ↑↑ | VEL:   252.4 kts ↑↑ | PIT:   -0.90 deg [   + | +   ] | ROL:   +0.58 deg [   + | +   ] | [WARN] (VEL)           
[⠏] [GCS] @ 18:36:08.123 | ALT:  10,054.52 ft ↓↓ | VEL:   258.0 kts ↑↑ | PIT:   -0.16 deg [   + | +   ] | ROL:   +0.39 deg [   + | +   ] | [WARN] (VEL)           
[⠋] [GCS] @ 18:36:08.624 | ALT:  10,067.52 ft ↑↑ | VEL:   252.9 kts ↓↓ | PIT:   +0.41 deg [   + | +   ] | ROL:   +0.50 deg [   + | +   ] | [WARN] (VEL)           
[⠙] [GCS] @ 18:36:09.125 | ALT:  10,016.81 ft ↓↓ | VEL:   256.2 kts ↑↑ | PIT:   -0.97 deg [   + | +   ] | ROL:   +0.15 deg [   + | +   ] | [WARN] (VEL)           
[⠴] [GCS] @ 18:37:11.233 | ALT:  10,068.67 ft ↑↑ | VEL:   252.0 kts ↓↓ | PIT:   -0.59 deg [   + | +   ] | ROL:   -0.97 deg [   + | +   ] | [WARN] (VEL)           
[⠦] [GCS] @ 18:37:11.734 | ALT:  10,066.67 ft ↓↓ | VEL:   259.4 kts ↑↑ | PIT:   -0.02 deg [   + | +   ] | ROL:   +0.21 deg [   + | +   ] | [WARN] (VEL)           
[⠧] [GCS] @ 18:37:12.235 | ALT:  10,045.14 ft ↓↓ | VEL:   256.7 kts ↓↓ | PIT:   +0.38 deg [   + | +   ] | ROL:   -0.86 deg [   + | +   ] | [WARN] (VEL)           
[⠇] [GCS] @ 18:37:12.735 | ALT:  10,028.86 ft ↓↓ | VEL:   255.8 kts ↓  | PIT:   +0.96 deg [   + | +   ] | ROL:   -0.78 deg [   + | +   ] | [WARN] (VEL)           
[⠏] [GCS] @ 18:37:13.236 | ALT:  10,024.10 ft ↓↓ | VEL:   253.1 kts ↓↓ | PIT:   +0.67 deg [   + | +   ] | ROL:   +0.86 deg [   + | +   ] | [WARN] (VEL)           
[⠋] [GCS] @ 18:37:13.737 | ALT:  10,001.86 ft ↓↓ | VEL:   250.1 kts ↓↓ | PIT:   +0.39 deg [   + | +   ] | ROL:   -0.95 deg [   + | +   ] | [WARN] (VEL)           
[⠙] [GCS] @ 18:37:14.238 | ALT:  10,036.54 ft ↑↑ | VEL:   259.9 kts ↑↑ | PIT:   +0.08 deg [   + | +   ] | ROL:   -0.55 deg [   + | +   ] | [WARN] (VEL)           
[⠹] [GCS] @ 18:37:14.738 | ALT:  10,086.33 ft ↑↑ | VEL:   259.9 kts →  | PIT:   +0.93 deg [   + | +   ] | ROL:   +0.94 deg [   + | +   ] | [WARN] (VEL)           
[⠸] [GCS] @ 18:37:15.243 | ALT:  10,021.42 ft ↓↓ | VEL:   258.0 kts ↓↓ | PIT:   -0.91 deg [   + | +   ] | ROL:   -0.69 deg [   + | +   ] | [WARN] (VEL)           
[⠼] [GCS] @ 18:37:15.744 | ALT:  10,060.39 ft ↑↑ | VEL:   259.9 kts ↑↑ | PIT:   -0.18 deg [   + | +   ] | ROL:   -0.57 deg [   + | +   ] | [WARN] (VEL)           
[⠴] [GCS] @ 18:37:16.245 | ALT:  10,027.08 ft ↓↓ | VEL:   259.5 kts ↓  | PIT:   -0.95 deg [   + | +   ] | ROL:   -0.68 deg [   + | +   ] | [WARN] (VEL)           
[⠦] [GCS] @ 18:37:16.746 | ALT:  10,082.35 ft ↑↑ | VEL:   258.6 kts ↓  | PIT:   -0.74 deg [   + | +   ] | ROL:   -0.24 deg [   + | +   ] | [WARN] (VEL)           
[⠧] [GCS] @ 18:37:17.246 | ALT:  10,057.16 ft ↓↓ | VEL:   258.6 kts →  | PIT:   +0.44 deg [   + | +   ] | ROL:   +0.19 deg [   + | +   ] | [WARN] (VEL)           
[⠇] [GCS] @ 18:37:17.747 | ALT:  10,082.88 ft ↑↑ | VEL:   258.5 kts →  | PIT:   +0.83 deg [   + | +   ] | ROL:   -0.89 deg [   + | +   ] | [WARN] (VEL)           
[⠏] [GCS] @ 18:37:18.248 | ALT:  10,010.59 ft ↓↓ | VEL:   259.1 kts ↑  | PIT:   -0.98 deg [   + | +   ] | ROL:   -0.73 deg [   + | +   ] | [WARN] (VEL)           
[⠋] [GCS] @ 18:37:18.749 | ALT:  10,066.98 ft ↑↑ | VEL:   258.7 kts ↓  | PIT:   -0.59 deg [   + | +   ] | ROL:   +0.49 deg [   + | +   ] | [WARN] (VEL)           
[⠙] [GCS] @ 18:37:19.249 | ALT:  10,002.15 ft ↓↓ | VEL:   256.2 kts ↓↓ | PIT:   +0.90 deg [   + | +   ] | ROL:   -0.77 deg [   + | +   ] | [WARN] (VEL)           
[⠹] [GCS] @ 18:37:19.750 | ALT:  10,052.95 ft ↑↑ | VEL:   253.2 kts ↓↓ | PIT:   +0.91 deg [   + | +   ] | ROL:   -0.94 deg [   + | +   ] | [WARN] (VEL)           
[⠸] [GCS] @ 18:37:20.251 | ALT:  10,048.08 ft ↓↓ | VEL:   252.3 kts ↓  | PIT:   -0.64 deg [   + | +   ] | ROL:   +0.95 deg [   + | +   ] | [WARN] (VEL)           
[⠼] [GCS] @ 18:37:20.752 | ALT:  10,049.07 ft ↑  | VEL:   251.5 kts ↓  | PIT:   -0.45 deg [   + | +   ] | ROL:   -0.09 deg [   + | +   ] | [WARN] (VEL)           
[⠴] [GCS] @ 18:37:21.253 | ALT:  10,051.28 ft ↑↑ | VEL:   258.6 kts ↑↑ | PIT:   -0.38 deg [   + | +   ] | ROL:   +0.90 deg [   + | +   ] | [WARN] (VEL)           
[⠦] [GCS] @ 18:37:21.754 | ALT:  10,041.30 ft ↓↓ | VEL:   257.3 kts ↓↓ | PIT:   -0.39 deg [   + | +   ] | ROL:   +0.74 deg [   + | +   ] | [WARN] (VEL)           
[⠧] [GCS] @ 18:37:22.254 | ALT:  10,030.05 ft ↓↓ | VEL:   254.6 kts ↓↓ | PIT:   -0.62 deg [   + | +   ] | ROL:   +0.40 deg [   + | +   ] | [WARN] (VEL)           
[⠇] [GCS] @ 18:37:22.755 | ALT:  10,041.01 ft ↑↑ | VEL:   259.6 kts ↑↑ | PIT:   +0.45 deg [   + | +   ] | ROL:   +0.25 deg [   + | +   ] | [WARN] (VEL)           
[⠏] [GCS] @ 18:37:23.256 | ALT:  10,030.19 ft ↓↓ | VEL:   253.3 kts ↓↓ | PIT:   -0.07 deg [   + | +   ] | ROL:   +0.21 deg [   + | +   ] | [WARN] (VEL)           
[⠋] [GCS] @ 18:37:23.756 | ALT:  10,077.44 ft ↑↑ | VEL:   255.7 kts ↑↑ | PIT:   +0.56 deg [   + | +   ] | ROL:   -0.26 deg [   + | +   ] | [WARN] (VEL)           
[⠙] [GCS] @ 18:37:24.257 | ALT:  10,073.43 ft ↓↓ | VEL:   253.3 kts ↓↓ | PIT:   -0.40 deg [   + | +   ] | ROL:   +0.38 deg [   + | +   ] | [WARN] (VEL)           
[⠹] [GCS] @ 18:37:24.758 | ALT:  10,089.43 ft ↑↑ | VEL:   258.0 kts ↑↑ | PIT:   -0.85 deg [   + | +   ] | ROL:   +0.79 deg [   + | +   ] | [WARN] (VEL)           
[⠸] [GCS] @ 18:37:25.259 | ALT:  10,010.84 ft ↓↓ | VEL:   256.6 kts ↓↓ | PIT:   +0.62 deg [   + | +   ] | ROL:   -0.31 deg [   + | +   ] | [WARN] (VEL)           
[⠼] [GCS] @ 18:37:25.760 | ALT:  10,037.64 ft ↑↑ | VEL:   252.4 kts ↓↓ | PIT:   +0.80 deg [   + | +   ] | ROL:   +0.88 deg [   + | +   ] | [WARN] (VEL)           
[⠴] [GCS] @ 18:37:26.260 | ALT:  10,083.99 ft ↑↑ | VEL:   253.8 kts ↑↑ | PIT:   +0.02 deg [   + | +   ] | ROL:   -0.40 deg [   + | +   ] | [WARN] (VEL)           
[⠦] [GCS] @ 18:37:26.761 | ALT:  10,033.28 ft ↓↓ | VEL:   254.7 kts ↑  | PIT:   -0.56 deg [   + | +   ] | ROL:   -0.47 deg [   + | +   ] | [WARN] (VEL)           
[⠧] [GCS] @ 18:37:27.262 | ALT:  10,085.31 ft ↑↑ | VEL:   257.8 kts ↑↑ | PIT:   -0.08 deg [   + | +   ] | ROL:   +0.39 deg [   + | +   ] | [WARN] (VEL)           
[⠇] [GCS] @ 18:37:27.762 | ALT:  10,039.05 ft ↓↓ | VEL:   254.0 kts ↓↓ | PIT:   +0.49 deg [   + | +   ] | ROL:   -0.62 deg [   + | +   ] | [WARN] (VEL)           
[⠏] [GCS] @ 18:37:28.263 | ALT:  10,068.35 ft ↑↑ | VEL:   257.9 kts ↑↑ | PIT:   +0.06 deg [   + | +   ] | ROL:   -0.04 deg [   + | +   ] | [WARN] (VEL)           
[⠋] [GCS] @ 18:37:28.764 | ALT:  10,053.98 ft ↓↓ | VEL:   254.4 kts ↓↓ | PIT:   +0.53 deg [   + | +   ] | ROL:   -0.03 deg [   + | +   ] | [WARN] (VEL)           
[⠙] [GCS] @ 18:37:29.264 | ALT:  10,026.78 ft ↓↓ | VEL:   255.0 kts ↑  | PIT:   -0.72 deg [   + | +   ] | ROL:   +0.64 deg [   + | +   ] | [WARN] (VEL)           
[⠹] [GCS] @ 18:37:29.765 | ALT:  10,028.79 ft ↑↑ | VEL:   250.8 kts ↓↓ | PIT:   +0.34 deg [   + | +   ] | ROL:   +0.57 deg [   + | +   ] | [WARN] (VEL)           
[⠸] [GCS] @ 18:37:30.266 | ALT:  10,083.22 ft ↑↑ | VEL:   257.2 kts ↑↑ | PIT:   +0.23 deg [   + | +   ] | ROL:   -0.54 deg [   + | +   ] | [WARN] (VEL)           
[⠼] [GCS] @ 18:37:30.767 | ALT:  10,082.73 ft ↓  | VEL:   251.7 kts ↓↓ | PIT:   -0.46 deg [   + | +   ] | ROL:   -0.80 deg [   + | +   ] | [WARN] (VEL)           
[⠴] [GCS] @ 18:37:31.267 | ALT:  10,066.76 ft ↓↓ | VEL:   252.1 kts ↑  | PIT:   -0.45 deg [   + | +   ] | ROL:   +0.69 deg [   + | +   ] | [WARN] (VEL)           
[⠦] [GCS] @ 18:37:31.768 | ALT:  10,038.40 ft ↓↓ | VEL:   251.3 kts ↓  | PIT:   -0.55 deg [   + | +   ] | ROL:   -0.56 deg [   + | +   ] | [WARN] (VEL)           
[⠧] [GCS] @ 18:37:32.269 | ALT:  10,022.03 ft ↓↓ | VEL:   255.8 kts ↑↑ | PIT:   +0.66 deg [   + | +   ] | ROL:   +0.68 deg [   + | +   ] | [WARN] (VEL)           
[⠇] [GCS] @ 18:37:32.770 | ALT:  10,042.05 ft ↑↑ | VEL:   253.3 kts ↓↓ | PIT:   +0.29 deg [   + | +   ] | ROL:   +0.89 deg [   + | +   ] | [WARN] (VEL)           
[⠏] [GCS] @ 18:37:33.270 | ALT:  10,070.77 ft ↑↑ | VEL:   258.4 kts ↑↑ | PIT:   +0.30 deg [   + | +   ] | ROL:   +0.06 deg [   + | +   ] | [WARN] (VEL)           
[⠋] [GCS] @ 18:37:33.771 | ALT:  10,040.67 ft ↓↓ | VEL:   255.7 kts ↓↓ | PIT:   +0.92 deg [   + | +   ] | ROL:   -0.66 deg [   + | +   ] | [WARN] (VEL)           
[⠙] [GCS] @ 18:37:34.272 | ALT:  10,016.25 ft ↓↓ | VEL:   255.3 kts ↓  | PIT:   -0.18 deg [   + | +   ] | ROL:   +0.27 deg [   + | +   ] | [WARN] (VEL)           
[⠹] [GCS] @ 18:37:34.773 | ALT:  10,056.23 ft ↑↑ | VEL:   258.0 kts ↑↑ | PIT:   +0.57 deg [   + | +   ] | ROL:   +0.90 deg [   + | +   ] | [WARN] (VEL)           
[⠸] [GCS] @ 18:37:35.273 | ALT:  10,086.28 ft ↑↑ | VEL:   252.4 kts ↓↓ | PIT:   -0.29 deg [   + | +   ] | ROL:   +0.28 deg [   + | +   ] | [WARN] (VEL)           
[⠼] [GCS] @ 18:37:35.774 | ALT:  10,046.03 ft ↓↓ | VEL:   258.8 kts ↑↑ | PIT:   +0.57 deg [   + | +   ] | ROL:   +0.63 deg [   + | +   ] | [WARN] (VEL)           
[⠴] [GCS] @ 18:37:36.275 | ALT:  10,056.09 ft ↑↑ | VEL:   256.5 kts ↓↓ | PIT:   -0.16 deg [   + | +   ] | ROL:   +0.14 deg [   + | +   ] | [WARN] (VEL)           
[⠦] [GCS] @ 18:37:36.776 | ALT:  10,063.88 ft ↑↑ | VEL:   256.4 kts →  | PIT:   -0.47 deg [   + | +   ] | ROL:   +0.43 deg [   + | +   ] | [WARN] (VEL)           
[⠧] [GCS] @ 18:37:37.276 | ALT:  10,084.22 ft ↑↑ | VEL:   251.3 kts ↓↓ | PIT:   +0.92 deg [   + | +   ] | ROL:   +0.37 deg [   + | +   ] | [WARN] (VEL)           
[⠇] [GCS] @ 18:37:37.777 | ALT:  10,071.70 ft ↓↓ | VEL:   252.4 kts ↑↑ | PIT:   -0.03 deg [   + | +   ] | ROL:   -0.46 deg [   + | +   ] | [WARN] (VEL)           
[⠏] [GCS] @ 18:37:38.278 | ALT:  10,031.95 ft ↓↓ | VEL:   254.8 kts ↑↑ | PIT:   +0.48 deg [   + | +   ] | ROL:   +0.96 deg [   + | +   ] | [WARN] (VEL)           
[⠋] [GCS] @ 18:37:38.779 | ALT:  10,083.82 ft ↑↑ | VEL:   259.1 kts ↑↑ | PIT:   -0.99 deg [   + | +   ] | ROL:   -0.05 deg [   + | +   ] | [WARN] (VEL)           
[⠙] [GCS] @ 18:37:39.280 | ALT:  10,001.64 ft ↓↓ | VEL:   254.1 kts ↓↓ | PIT:   +0.87 deg [   + | +   ] | ROL:   -0.55 deg [   + | +   ] | [WARN] (VEL)           
[⠹] [GCS] @ 18:37:39.780 | ALT:  10,000.25 ft ↓↓ | VEL:   255.3 kts ↑↑ | PIT:   -0.81 deg [   + | +   ] | ROL:   +0.75 deg [   + | +   ] | [WARN] (VEL)           
[⠸] [GCS] @ 18:37:40.281 | ALT:  10,083.39 ft ↑↑ | VEL:   250.2 kts ↓↓ | PIT:   -0.24 deg [   + | +   ] | ROL:   +0.34 deg [   + | +   ] | [WARN] (VEL)           
[⠼] [GCS] @ 18:37:40.782 | ALT:  10,038.81 ft ↓↓ | VEL:   252.5 kts ↑↑ | PIT:   -0.20 deg [   + | +   ] | ROL:   -0.67 deg [   + | +   ] | [WARN] (VEL)           
[⠴] [GCS] @ 18:37:41.283 | ALT:  10,059.63 ft ↑↑ | VEL:   258.6 kts ↑↑ | PIT:   +0.52 deg [   + | +   ] | ROL:   -0.70 deg [   + | +   ] | [WARN] (VEL)           
[⠦] [GCS] @ 18:37:41.783 | ALT:  10,087.87 ft ↑↑ | VEL:   257.9 kts ↓  | PIT:   +0.93 deg [   + | +   ] | ROL:   +0.10 deg [   + | +   ] | [WARN] (VEL)           
[⠧] [GCS] @ 18:37:42.284 | ALT:  10,070.77 ft ↓↓ | VEL:   256.0 kts ↓↓ | PIT:   -0.99 deg [   + | +   ] | ROL:   -0.55 deg [   + | +   ] | [WARN] (VEL)           
[⠇] [GCS] @ 18:37:42.785 | ALT:  10,092.16 ft ↑↑ | VEL:   250.0 kts ↓↓ | PIT:   -0.38 deg [   + | +   ] | ROL:   -0.80 deg [   + | +   ] | [WARN] (VEL)           
[⠏] [GCS] @ 18:37:43.285 | ALT:  10,062.89 ft ↓↓ | VEL:   258.9 kts ↑↑ | PIT:   +0.91 deg [   + | +   ] | ROL:   -0.88 deg [   + | +   ] | [WARN] (VEL)           
[⠋] [GCS] @ 18:37:43.786 | ALT:  10,064.76 ft ↑↑ | VEL:   259.3 kts ↑  | PIT:   -0.71 deg [   + | +   ] | ROL:   -0.21 deg [   + | +   ] | [WARN] (VEL)           
[⠙] [GCS] @ 18:37:44.287 | ALT:  10,087.61 ft ↑↑ | VEL:   258.1 kts ↓↓ | PIT:   -0.03 deg [   + | +   ] | ROL:   -0.52 deg [   + | +   ] | [WARN] (VEL)           
[⠹] [GCS] @ 18:37:44.788 | ALT:  10,001.79 ft ↓↓ | VEL:   254.6 kts ↓↓ | PIT:   -0.75 deg [   + | +   ] | ROL:   +0.26 deg [   + | +   ] | [WARN] (VEL)           
[⠸] [GCS] @ 18:37:45.288 | ALT:  10,040.59 ft ↑↑ | VEL:   258.0 kts ↑↑ | PIT:   +0.59 deg [   + | +   ] | ROL:   -0.88 deg [   + | +   ] | [WARN] (VEL)           
[⠼] [GCS] @ 18:37:45.789 | ALT:  10,096.18 ft ↑↑ | VEL:   256.8 kts ↓↓ | PIT:   +0.82 deg [   + | +   ] | ROL:   -0.15 deg [   + | +   ] | [WARN] (VEL)           
[⠴] [GCS] @ 18:37:46.290 | ALT:  10,002.02 ft ↓↓ | VEL:   250.1 kts ↓↓ | PIT:   +0.09 deg [   + | +   ] | ROL:   +0.64 deg [   + | +   ] | [WARN] (VEL)           
[⠦] [GCS] @ 18:37:46.791 | ALT:  10,021.56 ft ↑↑ | VEL:   250.3 kts ↑  | PIT:   +0.60 deg [   + | +   ] | ROL:   +0.32 deg [   + | +   ] | [WARN] (VEL)           
[⠧] [GCS] @ 18:37:47.291 | ALT:  10,080.09 ft ↑↑ | VEL:   252.5 kts ↑↑ | PIT:   -0.56 deg [   + | +   ] | ROL:   +0.92 deg [   + | +   ] | [WARN] (VEL)           
[⠇] [GCS] @ 18:37:47.792 | ALT:  10,045.66 ft ↓↓ | VEL:   258.6 kts ↑↑ | PIT:   -0.36 deg [   + | +   ] | ROL:   -0.81 deg [   + | +   ] | [WARN] (VEL)           
[⠏] [GCS] @ 18:37:48.293 | ALT:  10,070.94 ft ↑↑ | VEL:   253.1 kts ↓↓ | PIT:   +0.32 deg [   + | +   ] | ROL:   -0.93 deg [   + | +   ] | [WARN] (VEL)           
[⠋] [GCS] @ 18:37:48.793 | ALT:  10,027.80 ft ↓↓ | VEL:   251.9 kts ↓↓ | PIT:   -0.05 deg [   + | +   ] | ROL:   +0.63 deg [   + | +   ] | [WARN] (VEL)           
[⠙] [GCS] @ 18:37:49.294 | ALT:  10,031.06 ft ↑↑ | VEL:   252.3 kts ↑  | PIT:   +0.26 deg [   + | +   ] | ROL:   +0.45 deg [   + | +   ] | [WARN] (VEL)           
[⠹] [GCS] @ 18:37:49.795 | ALT:  10,019.65 ft ↓↓ | VEL:   251.8 kts ↓  | PIT:   -0.50 deg [   + | +   ] | ROL:   -0.53 deg [   + | +   ] | [WARN] (VEL)           
[⠸] [GCS] @ 18:37:50.296 | ALT:  10,053.13 ft ↑↑ | VEL:   258.6 kts ↑↑ | PIT:   -0.94 deg [   + | +   ] | ROL:   -0.95 deg [   + | +   ] | [WARN] (VEL)           
[⠼] [GCS] @ 18:37:50.798 | ALT:  10,083.58 ft ↑↑ | VEL:   251.3 kts ↓↓ | PIT:   +0.31 deg [   + | +   ] | ROL:   -0.75 deg [   + | +   ] | [WARN] (VEL)           
[⠴] [GCS] @ 18:37:51.299 | ALT:  10,028.57 ft ↓↓ | VEL:   253.2 kts ↑↑ | PIT:   -0.94 deg [   + | +   ] | ROL:   -0.81 deg [   + | +   ] | [WARN] (VEL)           
[⠦] [GCS] @ 18:37:51.800 | ALT:  10,081.59 ft ↑↑ | VEL:   253.0 kts ↓  | PIT:   +0.33 deg [   + | +   ] | ROL:   +0.67 deg [   + | +   ] | [WARN] (VEL)           
[⠧] [GCS] @ 18:37:52.302 | ALT:  10,053.34 ft ↓↓ | VEL:   259.0 kts ↑↑ | PIT:   +0.61 deg [   + | +   ] | ROL:   -0.12 deg [   + | +   ] | [WARN] (VEL)           
[⠇] [GCS] @ 18:37:52.803 | ALT:  10,053.11 ft ↓  | VEL:   259.8 kts ↑  | PIT:   +0.70 deg [   + | +   ] | ROL:   -0.24 deg [   + | +   ] | [WARN] (VEL)           
[⠏] [GCS] @ 18:37:53.304 | ALT:  10,073.81 ft ↑↑ | VEL:   258.6 kts ↓↓ | PIT:   -0.43 deg [   + | +   ] | ROL:   +0.24 deg [   + | +   ] | [WARN] (VEL)           
[⠋] [GCS] @ 18:37:53.805 | ALT:  10,034.96 ft ↓↓ | VEL:   253.9 kts ↓↓ | PIT:   +0.56 deg [   + | +   ] | ROL:   -0.29 deg [   + | +   ] | [WARN] (VEL)           
