Using launch settings from src/AeroCore.GroundStation/Properties/launchSettings.json...
Building...
info: AeroCore.GroundStation.GroundStationWorker[0]
      Ground Station Starting...
info: AeroCore.Shared.Services.MockTelemetryProvider[0]
      Mock Telemetry Sensor Initialized.
info: Microsoft.Hosting.Lifetime[0]
      Application started. Press Ctrl+C to shut down.
info: Microsoft.Hosting.Lifetime[0]
      Hosting environment: Development
info: Microsoft.Hosting.Lifetime[0]
      Content root path: /app/src/AeroCore.GroundStation

============================================================
              AEROCORE GROUND STATION v1.0
============================================================
  > System Init:      18:33:07
  > System Status:    Ready
  > Telemetry Link:   Listening (Mock)...
  (Press Ctrl+C to exit)

  [LEGEND]
   ALT: Altitude (ft)   VEL: Velocity (kts)
   PIT: Pitch (deg)     ROL: Roll (deg)

   [◄■■+■|■+■■►] : Attitude Indicator (Active) | [   + | +   ] : Attitude Indicator (Neutral)
   ↑↑ : Fast Rise | ↑  : Slow Rise | →  : Stable | ↓  : Slow Fall | ↓↓ : Fast Fall
   [ OK ] : Stable | [WARN] : Warning | [CRIT] : Critical (Audible Alert)

info: AeroCore.GroundStation.GroundStationWorker[0]
      Ground Station Listening for Telemetry...

[⠋] [GCS] @ 18:33:08.044 | ALT:  10,020.53 ft    | VEL:   259.6 kts    | PIT:   +0.42 deg [   + | +   ] | ROL:   +0.76 deg [   + | +   ] | [WARN] (VEL)           
[⠙] [GCS] @ 18:33:08.558 | ALT:  10,070.90 ft ↑↑ | VEL:   250.3 kts ↓↓ | PIT:   -0.18 deg [   + | +   ] | ROL:   -0.40 deg [   + | +   ] | [WARN] (VEL)           
[⠹] [GCS] @ 18:33:09.059 | ALT:  10,031.50 ft ↓↓ | VEL:   252.8 kts ↑↑ | PIT:   -0.84 deg [   + | +   ] | ROL:   -0.84 deg [   + | +   ] | [WARN] (VEL)           
[⠸] [GCS] @ 18:33:09.560 | ALT:  10,012.01 ft ↓↓ | VEL:   256.4 kts ↑↑ | PIT:   +0.60 deg [   + | +   ] | ROL:   -0.43 deg [   + | +   ] | [WARN] (VEL)           
[⠼] [GCS] @ 18:33:10.061 | ALT:  10,017.09 ft ↑↑ | VEL:   251.2 kts ↓↓ | PIT:   +0.58 deg [   + | +   ] | ROL:   -0.26 deg [   + | +   ] | [WARN] (VEL)           
[⠴] [GCS] @ 18:33:10.562 | ALT:  10,075.70 ft ↑↑ | VEL:   251.9 kts ↑  | PIT:   -0.26 deg [   + | +   ] | ROL:   +0.87 deg [   + | +   ] | [WARN] (VEL)           
[⠦] [GCS] @ 18:33:11.063 | ALT:  10,068.94 ft ↓↓ | VEL:   257.4 kts ↑↑ | PIT:   +0.35 deg [   + | +   ] | ROL:   -0.24 deg [   + | +   ] | [WARN] (VEL)           
[⠧] [GCS] @ 18:33:11.564 | ALT:  10,065.73 ft ↓↓ | VEL:   256.1 kts ↓↓ | PIT:   -0.58 deg [   + | +   ] | ROL:   -0.42 deg [   + | +   ] | [WARN] (VEL)           
[⠇] [GCS] @ 18:33:12.065 | ALT:  10,039.52 ft ↓↓ | VEL:   250.5 kts ↓↓ | PIT:   +0.95 deg [   + | +   ] | ROL:   -0.21 deg [   + | +   ] | [WARN] (VEL)           
[⠏] [GCS] @ 18:33:12.566 | ALT:  10,077.25 ft ↑↑ | VEL:   252.9 kts ↑↑ | PIT:   -0.13 deg [   + | +   ] | ROL:   +0.33 deg [   + | +   ] | [WARN] (VEL)           
[⠋] [GCS] @ 18:33:13.067 | ALT:  10,090.85 ft ↑↑ | VEL:   250.6 kts ↓↓ | PIT:   -0.36 deg [   + | +   ] | ROL:   -0.81 deg [   + | +   ] | [WARN] (VEL)           
[⠙] [GCS] @ 18:33:13.567 | ALT:  10,020.97 ft ↓↓ | VEL:   252.5 kts ↑↑ | PIT:   +0.31 deg [   + | +   ] | ROL:   +0.14 deg [   + | +   ] | [WARN] (VEL)           
[⠹] [GCS] @ 18:33:14.068 | ALT:  10,003.90 ft ↓↓ | VEL:   257.1 kts ↑↑ | PIT:   +0.96 deg [   + | +   ] | ROL:   -0.66 deg [   + | +   ] | [WARN] (VEL)           
[⠸] [GCS] @ 18:33:14.569 | ALT:  10,081.96 ft ↑↑ | VEL:   250.3 kts ↓↓ | PIT:   +0.98 deg [   + | +   ] | ROL:   -0.53 deg [   + | +   ] | [WARN] (VEL)           
[⠼] [GCS] @ 18:33:15.070 | ALT:  10,024.20 ft ↓↓ | VEL:   257.5 kts ↑↑ | PIT:   +0.51 deg [   + | +   ] | ROL:   -0.47 deg [   + | +   ] | [WARN] (VEL)           
[⠴] [GCS] @ 18:33:15.571 | ALT:  10,009.13 ft ↓↓ | VEL:   253.6 kts ↓↓ | PIT:   -0.97 deg [   + | +   ] | ROL:   +0.08 deg [   + | +   ] | [WARN] (VEL)           
[⠦] [GCS] @ 18:33:16.072 | ALT:  10,089.31 ft ↑↑ | VEL:   258.7 kts ↑↑ | PIT:   -0.54 deg [   + | +   ] | ROL:   -0.64 deg [   + | +   ] | [WARN] (VEL)           
[⠧] [GCS] @ 18:33:16.573 | ALT:  10,053.34 ft ↓↓ | VEL:   259.1 kts ↑  | PIT:   -0.40 deg [   + | +   ] | ROL:   +0.69 deg [   + | +   ] | [WARN] (VEL)           
[⠇] [GCS] @ 18:33:17.074 | ALT:  10,014.37 ft ↓↓ | VEL:   251.4 kts ↓↓ | PIT:   +0.46 deg [   + | +   ] | ROL:   -0.51 deg [   + | +   ] | [WARN] (VEL)           
[⠏] [GCS] @ 18:33:17.574 | ALT:  10,005.62 ft ↓↓ | VEL:   258.1 kts ↑↑ | PIT:   -0.71 deg [   + | +   ] | ROL:   +0.41 deg [   + | +   ] | [WARN] (VEL)           
[⠋] [GCS] @ 18:33:18.075 | ALT:  10,008.07 ft ↑↑ | VEL:   254.8 kts ↓↓ | PIT:   +0.39 deg [   + | +   ] | ROL:   -0.01 deg [   + | +   ] | [WARN] (VEL)           
[⠙] [GCS] @ 18:33:18.576 | ALT:  10,022.54 ft ↑↑ | VEL:   255.7 kts ↑  | PIT:   +0.01 deg [   + | +   ] | ROL:   +0.69 deg [   + | +   ] | [WARN] (VEL)           
[⠹] [GCS] @ 18:33:19.077 | ALT:  10,014.94 ft ↓↓ | VEL:   255.3 kts ↓  | PIT:   +0.92 deg [   + | +   ] | ROL:   +0.84 deg [   + | +   ] | [WARN] (VEL)           
[⠸] [GCS] @ 18:33:19.577 | ALT:  10,016.78 ft ↑↑ | VEL:   253.2 kts ↓↓ | PIT:   -0.77 deg [   + | +   ] | ROL:   +0.05 deg [   + | +   ] | [WARN] (VEL)           
[⠼] [GCS] @ 18:33:20.078 | ALT:  10,029.33 ft ↑↑ | VEL:   250.1 kts ↓↓ | PIT:   +0.62 deg [   + | +   ] | ROL:   -0.22 deg [   + | +   ] | [WARN] (VEL)           
[⠴] [GCS] @ 18:33:20.579 | ALT:  10,063.56 ft ↑↑ | VEL:   252.6 kts ↑↑ | PIT:   -0.01 deg [   + | +   ] | ROL:   -0.35 deg [   + | +   ] | [WARN] (VEL)           
[⠦] [GCS] @ 18:33:21.080 | ALT:  10,027.69 ft ↓↓ | VEL:   251.6 kts ↓  | PIT:   -0.78 deg [   + | +   ] | ROL:   -0.71 deg [   + | +   ] | [WARN] (VEL)           
[⠧] [GCS] @ 18:33:21.580 | ALT:  10,080.68 ft ↑↑ | VEL:   253.1 kts ↑↑ | PIT:   +0.27 deg [   + | +   ] | ROL:   -0.76 deg [   + | +   ] | [WARN] (VEL)           
[⠇] [GCS] @ 18:33:22.081 | ALT:  10,031.11 ft ↓↓ | VEL:   251.6 kts ↓↓ | PIT:   +0.88 deg [   + | +   ] | ROL:   +0.50 deg [   + | +   ] | [WARN] (VEL)           
[⠏] [GCS] @ 18:33:22.582 | ALT:  10,048.39 ft ↑↑ | VEL:   258.5 kts ↑↑ | PIT:   +0.78 deg [   + | +   ] | ROL:   +0.67 deg [   + | +   ] | [WARN] (VEL)           
[⠋] [GCS] @ 18:33:23.083 | ALT:  10,082.65 ft ↑↑ | VEL:   255.8 kts ↓↓ | PIT:   -0.87 deg [   + | +   ] | ROL:   +0.08 deg [   + | +   ] | [WARN] (VEL)           
[⠙] [GCS] @ 18:33:23.584 | ALT:  10,078.78 ft ↓↓ | VEL:   256.6 kts ↑  | PIT:   +0.39 deg [   + | +   ] | ROL:    0.00 deg [   + | +   ] | [WARN] (VEL)           
[⠴] [GCS] @ 18:34:25.693 | ALT:  10,057.32 ft ↓↓ | VEL:   253.1 kts ↓↓ | PIT:   +0.88 deg [   + | +   ] | ROL:   +0.73 deg [   + | +   ] | [WARN] (VEL)           
[⠦] [GCS] @ 18:34:26.194 | ALT:  10,074.85 ft ↑↑ | VEL:   251.7 kts ↓↓ | PIT:   +0.74 deg [   + | +   ] | ROL:   +0.55 deg [   + | +   ] | [WARN] (VEL)           
[⠧] [GCS] @ 18:34:26.695 | ALT:  10,021.76 ft ↓↓ | VEL:   259.1 kts ↑↑ | PIT:   +0.27 deg [   + | +   ] | ROL:   -0.06 deg [   + | +   ] | [WARN] (VEL)           
[⠇] [GCS] @ 18:34:27.196 | ALT:  10,033.78 ft ↑↑ | VEL:   255.2 kts ↓↓ | PIT:   +0.77 deg [   + | +   ] | ROL:   +0.88 deg [   + | +   ] | [WARN] (VEL)           
[⠏] [GCS] @ 18:34:27.696 | ALT:  10,047.30 ft ↑↑ | VEL:   257.3 kts ↑↑ | PIT:   -0.84 deg [   + | +   ] | ROL:   +0.63 deg [   + | +   ] | [WARN] (VEL)           
[⠋] [GCS] @ 18:34:28.197 | ALT:  10,066.71 ft ↑↑ | VEL:   252.9 kts ↓↓ | PIT:   +0.77 deg [   + | +   ] | ROL:   +0.21 deg [   + | +   ] | [WARN] (VEL)           
[⠙] [GCS] @ 18:34:28.698 | ALT:  10,099.36 ft ↑↑ | VEL:   258.6 kts ↑↑ | PIT:   -0.59 deg [   + | +   ] | ROL:   +0.35 deg [   + | +   ] | [WARN] (VEL)           
[⠹] [GCS] @ 18:34:29.199 | ALT:  10,091.60 ft ↓↓ | VEL:   251.2 kts ↓↓ | PIT:   +0.65 deg [   + | +   ] | ROL:   -0.88 deg [   + | +   ] | [WARN] (VEL)           
[⠸] [GCS] @ 18:34:29.700 | ALT:  10,034.56 ft ↓↓ | VEL:   252.1 kts ↑  | PIT:   -0.04 deg [   + | +   ] | ROL:   +0.42 deg [   + | +   ] | [WARN] (VEL)           
[⠼] [GCS] @ 18:34:30.201 | ALT:  10,021.77 ft ↓↓ | VEL:   258.4 kts ↑↑ | PIT:   -0.70 deg [   + | +   ] | ROL:   +0.37 deg [   + | +   ] | [WARN] (VEL)           
[⠴] [GCS] @ 18:34:30.701 | ALT:  10,034.58 ft ↑↑ | VEL:   250.4 kts ↓↓ | PIT:   -0.07 deg [   + | +   ] | ROL:   +0.48 deg [   + | +   ] | [WARN] (VEL)           
[⠦] [GCS] @ 18:34:31.202 | ALT:  10,044.00 ft ↑↑ | VEL:   252.7 kts ↑↑ | PIT:   -0.64 deg [   + | +   ] | ROL:   +0.16 deg [   + | +   ] | [WARN] (VEL)           
[⠧] [GCS] @ 18:34:31.703 | ALT:  10,023.18 ft ↓↓ | VEL:   253.1 kts ↑  | PIT:   -0.80 deg [   + | +   ] | ROL:   +0.44 deg [   + | +   ] | [WARN] (VEL)           
[⠇] [GCS] @ 18:34:32.204 | ALT:  10,071.65 ft ↑↑ | VEL:   255.4 kts ↑↑ | PIT:   +0.40 deg [   + | +   ] | ROL:   +0.09 deg [   + | +   ] | [WARN] (VEL)           
[⠏] [GCS] @ 18:34:32.704 | ALT:  10,041.40 ft ↓↓ | VEL:   252.8 kts ↓↓ | PIT:   -0.45 deg [   + | +   ] | ROL:   -0.41 deg [   + | +   ] | [WARN] (VEL)           
[⠋] [GCS] @ 18:34:33.205 | ALT:  10,078.63 ft ↑↑ | VEL:   255.4 kts ↑↑ | PIT:   -0.80 deg [   + | +   ] | ROL:   +0.22 deg [   + | +   ] | [WARN] (VEL)           
[⠙] [GCS] @ 18:34:33.706 | ALT:  10,093.54 ft ↑↑ | VEL:   251.8 kts ↓↓ | PIT:   +0.28 deg [   + | +   ] | ROL:   +0.98 deg [   + | +   ] | [WARN] (VEL)           
[⠹] [GCS] @ 18:34:34.207 | ALT:  10,023.04 ft ↓↓ | VEL:   258.3 kts ↑↑ | PIT:   -0.73 deg [   + | +   ] | ROL:   -0.19 deg [   + | +   ] | [WARN] (VEL)           
[⠸] [GCS] @ 18:34:34.708 | ALT:  10,078.64 ft ↑↑ | VEL:   252.4 kts ↓↓ | PIT:   +0.89 deg [   + | +   ] | ROL:   +0.87 deg [   + | +   ] | [WARN] (VEL)           
[⠼] [GCS] @ 18:34:35.209 | ALT:  10,009.44 ft ↓↓ | VEL:   258.4 kts ↑↑ | PIT:   +0.39 deg [   + | +   ] | ROL:   -0.38 deg [   + | +   ] | [WARN] (VEL)           
[⠴] [GCS] @ 18:34:35.709 | ALT:  10,091.40 ft ↑↑ | VEL:   250.9 kts ↓↓ | PIT:   +0.08 deg [   + | +   ] | ROL:   -0.80 deg [   + | +   ] | [WARN] (VEL)           
[⠦] [GCS] @ 18:34:36.210 | ALT:  10,022.83 ft ↓↓ | VEL:   258.7 kts ↑↑ | PIT:   +0.31 deg [   + | +   ] | ROL:   +0.24 deg [   + | +   ] | [WARN] (VEL)           
[⠧] [GCS] @ 18:34:36.711 | ALT:  10,098.49 ft ↑↑ | VEL:   250.8 kts ↓↓ | PIT:   -0.11 deg [   + | +   ] | ROL:   -0.45 deg [   + | +   ] | [WARN] (VEL)           
[⠇] [GCS] @ 18:34:37.208 | ALT:  10,052.03 ft ↓↓ | VEL:   250.6 kts ↓  | PIT:   +0.34 deg [   + | +   ] | ROL:   +0.47 deg [   + | +   ] | [WARN] (VEL)           
[⠏] [GCS] @ 18:34:37.708 | ALT:  10,057.94 ft ↑↑ | VEL:   255.6 kts ↑↑ | PIT:   +0.79 deg [   + | +   ] | ROL:   -0.52 deg [   + | +   ] | [WARN] (VEL)           
[⠋] [GCS] @ 18:34:38.209 | ALT:  10,003.99 ft ↓↓ | VEL:   258.7 kts ↑↑ | PIT:    0.00 deg [   + | +   ] | ROL:   +0.54 deg [   + | +   ] | [WARN] (VEL)           
[⠙] [GCS] @ 18:34:38.710 | ALT:  10,075.55 ft ↑↑ | VEL:   258.9 kts ↑  | PIT:   -0.37 deg [   + | +   ] | ROL:   -0.35 deg [   + | +   ] | [WARN] (VEL)           
[⠹] [GCS] @ 18:34:39.211 | ALT:  10,092.51 ft ↑↑ | VEL:   255.0 kts ↓↓ | PIT:   +0.27 deg [   + | +   ] | ROL:   -0.93 deg [   + | +   ] | [WARN] (VEL)           
[⠸] [GCS] @ 18:34:39.712 | ALT:  10,092.68 ft ↑  | VEL:   257.5 kts ↑↑ | PIT:   -0.72 deg [   + | +   ] | ROL:   -0.82 deg [   + | +   ] | [WARN] (VEL)           
[⠼] [GCS] @ 18:34:40.212 | ALT:  10,060.46 ft ↓↓ | VEL:   256.7 kts ↓  | PIT:   -0.74 deg [   + | +   ] | ROL:   -0.64 deg [   + | +   ] | [WARN] (VEL)           
[⠴] [GCS] @ 18:34:40.713 | ALT:  10,033.50 ft ↓↓ | VEL:   256.3 kts ↓  | PIT:   +0.55 deg [   + | +   ] | ROL:   +0.15 deg [   + | +   ] | [WARN] (VEL)           
[⠦] [GCS] @ 18:34:41.214 | ALT:  10,083.73 ft ↑↑ | VEL:   252.0 kts ↓↓ | PIT:   +0.49 deg [   + | +   ] | ROL:   -0.25 deg [   + | +   ] | [WARN] (VEL)           
[⠧] [GCS] @ 18:34:41.715 | ALT:  10,044.74 ft ↓↓ | VEL:   252.5 kts ↑  | PIT:   -0.70 deg [   + | +   ] | ROL:   -0.18 deg [   + | +   ] | [WARN] (VEL)           
[⠇] [GCS] @ 18:34:42.216 | ALT:  10,033.39 ft ↓↓ | VEL:   253.0 kts ↑  | PIT:   -0.36 deg [   + | +   ] | ROL:   +0.12 deg [   + | +   ] | [WARN] (VEL)           
[⠏] [GCS] @ 18:34:42.717 | ALT:  10,086.24 ft ↑↑ | VEL:   251.7 kts ↓↓ | PIT:   +0.99 deg [   + | +   ] | ROL:   -0.06 deg [   + | +   ] | [WARN] (VEL)           
[⠋] [GCS] @ 18:34:43.218 | ALT:  10,002.65 ft ↓↓ | VEL:   250.0 kts ↓↓ | PIT:   -0.23 deg [   + | +   ] | ROL:   +0.92 deg [   + | +   ] | [WARN] (VEL)           
[⠙] [GCS] @ 18:34:43.719 | ALT:  10,002.25 ft ↓  | VEL:   259.2 kts ↑↑ | PIT:   -0.58 deg [   + | +   ] | ROL:   +0.21 deg [   + | +   ] | [WARN] (VEL)           
[⠹] [GCS] @ 18:34:44.220 | ALT:  10,097.86 ft ↑↑ | VEL:   252.3 kts ↓↓ | PIT:   -0.33 deg [   + | +   ] | ROL:   -0.08 deg [   + | +   ] | [WARN] (VEL)           
[⠸] [GCS] @ 18:34:44.721 | ALT:  10,015.31 ft ↓↓ | VEL:   250.7 kts ↓↓ | PIT:   -0.75 deg [   + | +   ] | ROL:   +0.26 deg [   + | +   ] | [WARN] (VEL)           
[⠼] [GCS] @ 18:34:45.221 | ALT:  10,018.69 ft ↑↑ | VEL:   254.5 kts ↑↑ | PIT:   -0.32 deg [   + | +   ] | ROL:   -0.65 deg [   + | +   ] | [WARN] (VEL)           
[⠴] [GCS] @ 18:34:45.722 | ALT:  10,050.31 ft ↑↑ | VEL:   257.1 kts ↑↑ | PIT:   -0.59 deg [   + | +   ] | ROL:   -0.45 deg [   + | +   ] | [WARN] (VEL)           
[⠦] [GCS] @ 18:34:46.223 | ALT:  10,006.29 ft ↓↓ | VEL:   256.8 kts ↓  | PIT:   -0.04 deg [   + | +   ] | ROL:   -0.44 deg [   + | +   ] | [WARN] (VEL)           
[⠧] [GCS] @ 18:34:46.724 | ALT:  10,043.83 ft ↑↑ | VEL:   259.8 kts ↑↑ | PIT:   +0.78 deg [   + | +   ] | ROL:   +0.31 deg [   + | +   ] | [WARN] (VEL)           
[⠇] [GCS] @ 18:34:47.225 | ALT:  10,017.11 ft ↓↓ | VEL:   257.0 kts ↓↓ | PIT:   +0.94 deg [   + | +   ] | ROL:   -0.70 deg [   + | +   ] | [WARN] (VEL)           
[⠏] [GCS] @ 18:34:47.726 | ALT:  10,080.26 ft ↑↑ | VEL:   253.4 kts ↓↓ | PIT:   +0.33 deg [   + | +   ] | ROL:   -0.66 deg [   + | +   ] | [WARN] (VEL)           
[⠋] [GCS] @ 18:34:48.227 | ALT:  10,071.65 ft ↓↓ | VEL:   251.6 kts ↓↓ | PIT:   -0.89 deg [   + | +   ] | ROL:   +0.28 deg [   + | +   ] | [WARN] (VEL)           
[⠙] [GCS] @ 18:34:48.728 | ALT:  10,067.43 ft ↓↓ | VEL:   257.9 kts ↑↑ | PIT:   +0.84 deg [   + | +   ] | ROL:   -0.38 deg [   + | +   ] | [WARN] (VEL)           
[⠹] [GCS] @ 18:34:49.228 | ALT:  10,010.61 ft ↓↓ | VEL:   254.7 kts ↓↓ | PIT:   +0.87 deg [   + | +   ] | ROL:   +0.35 deg [   + | +   ] | [WARN] (VEL)           
[⠸] [GCS] @ 18:34:49.729 | ALT:  10,082.62 ft ↑↑ | VEL:   259.7 kts ↑↑ | PIT:   -0.06 deg [   + | +   ] | ROL:   -0.71 deg [   + | +   ] | [WARN] (VEL)           
[⠼] [GCS] @ 18:34:50.230 | ALT:  10,011.03 ft ↓↓ | VEL:   258.5 kts ↓↓ | PIT:   -0.55 deg [   + | +   ] | ROL:   -0.29 deg [   + | +   ] | [WARN] (VEL)           
[⠴] [GCS] @ 18:34:50.731 | ALT:  10,005.71 ft ↓↓ | VEL:   260.0 kts ↑↑ | PIT:   +0.38 deg [   + | +   ] | ROL:   -0.86 deg [   + | +   ] | [WARN] (VEL)           
[⠦] [GCS] @ 18:34:51.231 | ALT:  10,018.25 ft ↑↑ | VEL:   256.4 kts ↓↓ | PIT:   +0.11 deg [   + | +   ] | ROL:    0.00 deg [   + | +   ] | [WARN] (VEL)           
[⠧] [GCS] @ 18:34:51.732 | ALT:  10,000.35 ft ↓↓ | VEL:   255.1 kts ↓↓ | PIT:   -0.34 deg [   + | +   ] | ROL:   -0.58 deg [   + | +   ] | [WARN] (VEL)           
[⠇] [GCS] @ 18:34:52.233 | ALT:  10,005.52 ft ↑↑ | VEL:   252.7 kts ↓↓ | PIT:   -0.48 deg [   + | +   ] | ROL:   -0.15 deg [   + | +   ] | [WARN] (VEL)           
[⠏] [GCS] @ 18:34:52.734 | ALT:  10,031.87 ft ↑↑ | VEL:   256.5 kts ↑↑ | PIT:   -0.39 deg [   + | +   ] | ROL:   -0.56 deg [   + | +   ] | [WARN] (VEL)           
[⠋] [GCS] @ 18:34:53.235 | ALT:  10,051.28 ft ↑↑ | VEL:   254.5 kts ↓↓ | PIT:   -0.73 deg [   + | +   ] | ROL:   -0.53 deg [   + | +   ] | [WARN] (VEL)           
[⠙] [GCS] @ 18:34:53.736 | ALT:  10,026.22 ft ↓↓ | VEL:   255.7 kts ↑↑ | PIT:   -0.04 deg [   + | +   ] | ROL:   -0.70 deg [   + | +   ] | [WARN] (VEL)           
[⠹] [GCS] @ 18:34:54.237 | ALT:  10,046.41 ft ↑↑ | VEL:   255.2 kts ↓  | PIT:   -0.65 deg [   + | +   ] | ROL:   +0.24 deg [   + | +   ] | [WARN] (VEL)           
[⠸] [GCS] @ 18:34:54.737 | ALT:  10,021.30 ft ↓↓ | VEL:   252.9 kts ↓↓ | PIT:   +0.16 deg [   + | +   ] | ROL:   -0.56 deg [   + | +   ] | [WARN] (VEL)           
[⠼] [GCS] @ 18:34:55.238 | ALT:  10,046.51 ft ↑↑ | VEL:   258.9 kts ↑↑ | PIT:   +0.51 deg [   + | +   ] | ROL:   -0.41 deg [   + | +   ] | [WARN] (VEL)           
[⠴] [GCS] @ 18:34:55.743 | ALT:  10,031.02 ft ↓↓ | VEL:   259.0 kts ↑  | PIT:   -0.07 deg [   + | +   ] | ROL:   +0.89 deg [   + | +   ] | [WARN] (VEL)           
[⠦] [GCS] @ 18:34:56.244 | ALT:  10,088.76 ft ↑↑ | VEL:   257.3 kts ↓↓ | PIT:   -0.24 deg [   + | +   ] | ROL:   +0.26 deg [   + | +   ] | [WARN] (VEL)           
[⠧] [GCS] @ 18:34:56.745 | ALT:  10,022.00 ft ↓↓ | VEL:   254.5 kts ↓↓ | PIT:   -0.72 deg [   + | +   ] | ROL:   -0.85 deg [   + | +   ] | [WARN] (VEL)           
[⠇] [GCS] @ 18:34:57.246 | ALT:  10,067.20 ft ↑↑ | VEL:   252.8 kts ↓↓ | PIT:    0.00 deg [   + | +   ] | ROL:   +0.47 deg [   + | +   ] | [WARN] (VEL)           
[⠏] [GCS] @ 18:34:57.747 | ALT:  10,013.57 ft ↓↓ | VEL:   252.8 kts →  | PIT:   +0.23 deg [   + | +   ] | ROL:   +0.08 deg [   + | +   ] | [WARN] (VEL)           
[⠋] [GCS] @ 18:34:58.244 | ALT:  10,066.04 ft ↑↑ | VEL:   251.1 kts ↓↓ | PIT:   -0.56 deg [   + | +   ] | ROL:   +0.38 deg [   + | +   ] | [WARN] (VEL)           
[⠙] [GCS] @ 18:34:58.744 | ALT:  10,029.44 ft ↓↓ | VEL:   255.8 kts ↑↑ | PIT:   -0.63 deg [   + | +   ] | ROL:   +0.43 deg [   + | +   ] | [WARN] (VEL)           
[⠹] [GCS] @ 18:34:59.245 | ALT:  10,028.31 ft ↓↓ | VEL:   254.7 kts ↓↓ | PIT:   +0.92 deg [   + | +   ] | ROL:   +0.54 deg [   + | +   ] | [WARN] (VEL)           
[⠸] [GCS] @ 18:34:59.747 | ALT:  10,039.89 ft ↑↑ | VEL:   256.4 kts ↑↑ | PIT:   +0.97 deg [   + | +   ] | ROL:   -0.08 deg [   + | +   ] | [WARN] (VEL)           
[⠼] [GCS] @ 18:35:00.248 | ALT:  10,084.41 ft ↑↑ | VEL:   255.1 kts ↓↓ | PIT:   -0.35 deg [   + | +   ] | ROL:   +0.03 deg [   + | +   ] | [WARN] (VEL)           
[⠴] [GCS] @ 18:35:00.749 | ALT:  10,090.86 ft ↑↑ | VEL:   259.3 kts ↑↑ | PIT:   -0.56 deg [   + | +   ] | ROL:   -0.68 deg [   + | +   ] | [WARN] (VEL)           
[⠦] [GCS] @ 18:35:01.250 | ALT:  10,048.26 ft ↓↓ | VEL:   253.4 kts ↓↓ | PIT:   +0.18 deg [   + | +   ] | ROL:   -0.14 deg [   + | +   ] | [WARN] (VEL)           
[⠧] [GCS] @ 18:35:01.751 | ALT:  10,082.54 ft ↑↑ | VEL:   254.9 kts ↑↑ | PIT:   +0.19 deg [   + | +   ] | ROL:   -0.43 deg [   + | +   ] | [WARN] (VEL)           
[⠇] [GCS] @ 18:35:02.251 | ALT:  10,072.76 ft ↓↓ | VEL:   252.2 kts ↓↓ | PIT:   -0.68 deg [   + | +   ] | ROL:   -0.64 deg [   + | +   ] | [WARN] (VEL)           
[⠏] [GCS] @ 18:35:02.752 | ALT:  10,088.65 ft ↑↑ | VEL:   255.5 kts ↑↑ | PIT:   -0.15 deg [   + | +   ] | ROL:   -0.73 deg [   + | +   ] | [WARN] (VEL)           
[⠋] [GCS] @ 18:35:03.253 | ALT:  10,042.32 ft ↓↓ | VEL:   250.5 kts ↓↓ | PIT:   +0.41 deg [   + | +   ] | ROL:   +0.26 deg [   + | +   ] | [WARN] (VEL)           
[⠙] [GCS] @ 18:35:03.753 | ALT:  10,070.14 ft ↑↑ | VEL:   254.0 kts ↑↑ | PIT:   +0.40 deg [   + | +   ] | ROL:   +0.40 deg [   + | +   ] | [WARN] (VEL)           
[⠹] [GCS] @ 18:35:04.254 | ALT:  10,006.10 ft ↓↓ | VEL:   253.4 kts ↓  | PIT:   +0.12 deg [   + | +   ] | ROL:   +0.11 deg [   + | +   ] | [WARN] (VEL)           
[⠸] [GCS] @ 18:35:04.755 | ALT:  10,037.06 ft ↑↑ | VEL:   254.2 kts ↑  | PIT:   -0.24 deg [   + | +   ] | ROL:   +0.58 deg [   + | +   ] | [WARN] (VEL)           
[⠼] [GCS] @ 18:35:05.256 | ALT:  10,044.60 ft ↑↑ | VEL:   252.5 kts ↓↓ | PIT:   -0.22 deg [   + | +   ] | ROL:   -0.56 deg [   + | +   ] | [WARN] (VEL)           
[⠴] [GCS] @ 18:35:05.757 | ALT:  10,004.86 ft ↓↓ | VEL:   253.9 kts ↑↑ | PIT:   -0.71 deg [   + | +   ] | ROL:   -0.35 deg [   + | +   ] | [WARN] (VEL)           
[⠦] [GCS] @ 18:35:06.258 | ALT:  10,016.38 ft ↑↑ | VEL:   255.9 kts ↑↑ | PIT:   -0.35 deg [   + | +   ] | ROL:   -0.99 deg [   + | +   ] | [WARN] (VEL)           
[⠧] [GCS] @ 18:35:06.758 | ALT:  10,069.75 ft ↑↑ | VEL:   259.9 kts ↑↑ | PIT:   -0.63 deg [   + | +   ] | ROL:   +0.06 deg [   + | +   ] | [WARN] (VEL)           
[⠇] [GCS] @ 18:35:07.259 | ALT:  10,008.49 ft ↓↓ | VEL:   257.1 kts ↓↓ | PIT:   -0.78 deg [   + | +   ] | ROL:   +0.18 deg [   + | +   ] | [WARN] (VEL)           
[⠏] [GCS] @ 18:35:07.760 | ALT:  10,074.73 ft ↑↑ | VEL:   255.1 kts ↓↓ | PIT:   -0.08 deg [   + | +   ] | ROL:   +0.97 deg [   + | +   ] | [WARN] (VEL)           
[⠋] [GCS] @ 18:35:08.261 | ALT:  10,029.30 ft ↓↓ | VEL:   255.5 kts ↑  | PIT:   +0.86 deg [   + | +   ] | ROL:   -0.46 deg [   + | +   ] | [WARN] (VEL)           
